ETV1,"['EWSR1', 'FUS', 'HIST1H4A', 'HNRNPA2B1', 'MAPK1', 'CCND3', 'PTPRA', 'JUN', 'ELK3', 'IRF1', 'NRIP1', 'MAPKAPK2', 'KCNA3', 'MAPK3', 'RPS6KA5', 'TCF3', 'RB1', 'PRKACA', 'ERG', 'XRCC6', 'MAPK8', 'ERBB2', 'ESR1', 'GFAP', 'TAL1', 'GSPT1', 'CTNNB1', 'ETV4', 'TH', 'PAX6', 'IRF2', 'TADA2A', 'CREB1', 'ETS2', 'NOS1', 'SP1', 'PFKFB2', 'MMP1', 'ELK1', 'THRA', 'PARP1', 'ETS1', 'PDPK1', 'MYOD1', 'AR', 'XRCC5', 'SOX9', 'MYC', 'PSEN1', 'FOS', 'SRF', 'RELA', 'ELF5', 'RUNX1', 'NCOA3', 'STMN2', 'DET1', 'NSMCE2', 'FEV', 'GABPA', 'PKIA', 'SMAD3', 'LEF1', 'ING2', 'RUNX2', 'CREBBP', 'BAD', 'RFWD2', 'MDM2', 'TWIST1', 'UBE2I', 'ETV7', 'ELF4', 'CTBP1', 'NCOA2', 'LIPE', 'HIF1A', 'TAF15', 'SMAD4', 'MAPK11', 'PRKDC', 'KCNAB1', 'CACNB2', 'MXD1', 'HNRNPU', 'UBA52', 'ONECUT1', 'MEF2A', 'TMPRSS2', 'KCNAB2', 'TAF5L', 'ELF3', 'HSF2', 'MAPK14', 'RPS6KA1', 'NFKBIA', 'MEF2C', 'SIRT1', 'ATR', 'KCNH2', 'KAT2B', 'SPIB', 'EP300', 'SPI1', 'MAF']"
GLI1,"['BCL11B', 'BCOR', 'FOXO1', 'HIST1H4A', 'DEAF1', 'IGF1', 'NPM1', 'CHUK', 'SAP18', 'FARSB', 'CHD4', 'EGF', 'CAPZA2', 'CDON', 'CDK4', 'FEZF2', 'CTCFL', 'NR2E3', 'EEF1D', 'NUMB', 'ZBTB38', 'BCL6', 'GNB1', 'MBD2', 'WT1', 'ARID4A', 'CSNK2A1', 'USP7', 'TRRAP', 'ZMYM3', 'YY1', 'CDYL', 'GNA13', 'RAD50', 'CAPZB', 'ZBTB32', 'TOP2A', 'RACK1', 'SIRT1', 'SMARCC2', 'BTRC', 'GLI1', 'GLI1', 'MRE11', 'SMO', 'CHD3', 'SHC1', 'ZNF217', 'PRDM16', 'STK36', 'DYRK1A', 'SP3', 'SMARCA4', 'RPL21', 'LHX5', 'IFT81', 'GNAI3', 'GLI2', 'PRKAA2', 'NASP', 'HDAC2', 'HDAC1', 'SMAD4', 'RBBP4', 'PRKCI', 'RUNX1T1', 'MTA2', 'TRIM27', 'PRKAA1', 'PLAGL1', 'FXR1', 'ING2', 'CDH1', 'SMARCE1', 'SIN3A', 'PPP1CB', 'TXNIP', 'HCFC1', 'LHX1', 'HNRNPK', 'GNAI1', 'ALYREF', 'KAT2B', 'DR1', 'ITCH', 'CREBBP', 'DRAP1', 'FBXW11', 'KIF7', 'RCOR1', 'FEM1B', 'SMAD2', 'PHB2', 'GLI3', 'YWHAE', 'SMARCB1', 'TOP2B', 'DLC1', 'RPS6KB1', 'VHL', 'SP7', 'HIST1H1E', 'OVOL2', 'SNX33', 'PITX1', 'SHH', 'EIF3I', 'SUFU', 'P4HA1', 'SNAI1', 'SP1', 'BUB3', 'IKBKB', 'ARPC2', 'KLK8', 'CDK1', 'TP53', 'HDAC3', 'GNAI2', 'PLG', 'RNF8', 'KDM1A', 'SAP30']"
BCL2,"['ARHGAP6', 'SHROOM2', 'GZMB', 'SRC', 'GEMIN5', 'CISD2', 'STK4', 'IL2', 'PPP2R2A', 'FKBP8', 'NF2', 'RRAS2', 'USP7', 'BAG2', 'MYBBP1A', 'TP53', 'PPP3CC', 'NECAB3', 'HOXD11', 'SIX1', 'CDC42', 'IRF8', 'PAX2', 'STAT3', 'HOXB2', 'CAD', 'ADORA2A', 'NCOR2', 'TOP1', 'BIRC2', 'RACK1', 'FOS', 'IL11', 'PPP2R4', 'VTN', 'PARP1', 'TRAF6', 'SYNGR1', 'PRNP', 'MTCH1', 'POU2F3', 'BCL2L10', 'PDCD4', 'BID', 'HOXD9', 'MAP2K2', 'NFKB2', 'HOXA2', 'PBX1', 'BECN2', 'FASLG', 'XRCC5', 'IL16', 'PPP3CB', 'DFFA', 'ALS2', 'GSK3B', 'S100B', 'MALT1', 'TP53AIP1', 'RELB', 'BCL2A1', 'TIAL1', 'ITPR1', 'TNFSF10', 'YWHAQ', 'ATR', 'PYCARD', 'XIAP', 'CDK1', 'PLEC', 'PPARA', 'NEK6', 'MAPK11', 'FOXP2', 'CDK5', 'CCT4', 'DUSP1', 'VASP', 'STAT5A', 'PEA15', 'GSK3A', 'IRS1', 'SOD1', 'PPP1R13L', 'VDAC1', 'DUSP22', 'APAF1', 'PRRX2', 'MAP3K1', 'LMNA', 'MTOR', 'SSH1', '-', 'PPP2R5E', 'MEX3D', 'PKN1', 'ITSN1', 'SOX9', 'ADRB2', 'PKIA', 'NKX3-1', 'PIN1', 'DEDD', 'PAK2', 'DNAJC5', 'MAEA', 'ATF2', 'NEK2', 'DVL1', 'GEMIN6', 'BAG1', 'RBM15', 'BCL2L2', 'NGFR', 'CASP10', 'ITM2B', 'PPP1CA', 'AURKA', 'SMAD3', 'VSX1', 'EPB41L5', 'TRIM28', 'CARD11', 'BAK1', 'ONECUT2', 'MAPK1', 'LGALS3', 'MAPK14', 'LMX1A', 'RPL11', 'IRF1', 'LATS1', 'BMP4', 'ACTN2', 'ESR1', 'KAT5', 'TLX2', 'GSX2', 'LMX1B', 'NPM1', 'BLK', 'PIK3R1', 'EIF4EBP1', 'PSENEN', 'RAF1', 'DRD1', 'GEMIN7', 'IKBKB', 'CDK7', 'PRKACA', 'BNIP1', 'OTX1', 'CNTNAP1', 'MAPK9', 'HRAS', 'RB1', 'LRRK2', 'SPNS1', 'KCNQ1', 'GAB1', 'PPP2CA', 'NCL', 'DCC', 'PPP1CB', 'PRKG1', 'BCL6', 'NRAS', 'HNF1A', 'RFWD2', 'YY1', 'BCL2L11', 'NAPA', 'CDKN2A', 'DCT', 'RPS6KA2', 'HOXA11', 'KRT8', 'INSR', 'NR3C2', 'CLSPN', 'DEK', 'CDH1', 'UBE3A', 'AXIN2', 'HCLS1', 'BCL2L1', 'NMT2', 'PPP1CC', 'SKP2', 'RRAS', 'SF1', 'AXIN1', 'CEBPB', 'TP63', 'ATP2A2', 'BLID', 'ARAF', 'RALGDS', 'CABIN1', 'BCLAF1', 'CASP6', 'MESP1', 'BBC3', 'KCNK1', 'NFKB1', 'NR3C1', 'MAP2K1', 'MYD88', 'YBX1', 'CCT6A', 'PRKAR2A', 'INS', 'CASP8AP2', 'BRCA1', 'SP1', 'UBC', 'ARX', 'HDAC2', 'CHUK', 'IKZF3', 'PSME3', 'IRS2', 'BAG5', 'HIPK1', 'PPFIA1', 'ATCAY', 'GIMAP5', 'HIF1A', 'BARD1', 'MAPK8IP3', 'MYB', 'BCL2L12', 'PRKCD', 'CAPN2', 'IRX1', 'PICK1', 'CASP4', 'PPP2R5B', 'NUB1', 'TAF4', 'IFNB1', 'IER3', 'SFN', 'SERPINB8', 'SOCS1', 'SMPD1', 'WNK3', 'BLOC1S3', 'AGRN', 'MCL1', 'MAT2A', 'PHOX2A', 'TRADD', 'CHEK2', 'PKMYT1', 'HOXB1', 'KRT25', 'PPP2R1B', 'RAD9A', 'NCSTN', 'SMO', 'CDK2', 'MTA2', 'SQSTM1', 'HOXB4', 'UBQLN1', 'CHD4', 'KCNA3', 'PRUNE2', 'CCT7', 'RAD51', 'FBXO7', 'AKT1', 'LMNB1', 'IKBKG', 'PPP3R1', 'VDAC2', 'KCNIP3', 'EP300', 'XPO1', 'FBXO4', 'MYT1', 'S100A4', 'MEFV', 'BNIPL', 'TCF21', 'PTPN3', 'DAXX', 'PROP1', 'AMFR', 'BARHL1', 'PML', 'FARP2', 'MOAP1', 'YWHAH', 'GBX2', 'CASP3', 'KEAP1', 'ONECUT1', 'HAX1', 'CREBBP', 'BIRC3', 'HIPK2', 'PAK1', 'RIPK1', 'PTPN7', 'FANCC', 'POU4F1', 'HOXC11', 'HLX', 'NLRC4', 'GSN', 'CASP9', 'TP53BP2', 'CASP14', 'CEBPA', 'DEDD2', 'RCAN2', 'CIAPIN1', 'HOXB9', 'CASP1', 'ZFHX3', 'RTN3', 'NAF1', 'CFLAR', 'OSM', 'TSPO', 'BECN1', 'LATS2', 'SMARCB1', 'HOXA7', 'RAD17', 'NFKBIA', 'HDAC1', 'PPP2R2B', 'EIF2AK2', 'PPID', 'NKX2-5', 'JUP', 'BMF', 'RPS6KA5', 'CRYAB', 'PPP2R1A', 'MEOX2', 'SMARCC1', 'IGF1', 'HOXA3', 'BOP', 'MKNK2', 'YWHAE', 'TFAP4', 'RPS6KA1', 'MYOZ2', 'LRPPRC', 'SOX4', 'TNFRSF1A', 'BIK', 'BCL2L14', 'SMN1', 'BNIP3', 'XRCC6', 'CALR', 'MTMR11', 'PSEN1', 'GOLGA2', 'MAPT', 'CDC25C', 'BNIP3L', 'MSX1', 'IL7', 'PARK2', 'HTR2A', 'PFKFB2', 'KPNB1', 'SIRT1', 'FKBP1A', 'PIAS2', 'JAK1', 'MYBL1', 'PHB', 'SPTBN4', 'SIVA1', 'VSX2', 'TP53INP1', 'PSEN2', 'DDX20', 'VRK2', 'GFER', 'TRPC4', 'TBP', 'P2RY2', 'APOE', 'CTNNBIP1', 'HOXA1', 'CCT3', 'GEMIN2', 'CDK9', 'SNCA', 'IFT57', 'SOX2', 'LRPAP1', 'PTPN1', 'PEBP1', 'JUND', 'STAT1', 'CCT8', 'PRKACG', 'CAV2', 'NKX2-3', 'NRBF2', 'KRT13', 'MAPK8', 'BNIP2', 'MBNL3', 'SPINK5', 'HRK', 'BRD4', 'BAG3', 'YWHAG', 'ATP2A3', 'HEY2', 'SP100', 'GSC', 'CARD9', 'MIF', 'PPP2R2C', 'KRT18', 'PPP2R3B', 'RTN4', 'HOXA13', 'PPP2R5C', 'MAPK3', 'VRK1', 'PRKCE', 'RPS6KB1', 'APH1A', 'POLR2A', 'PINK1', 'RCAN1', 'BRAF', 'HHEX', 'DKFZp686D0345', 'CASP2', 'DAPK1', 'BIRC5', 'CASP8', 'JAK2', 'VIM', 'ARHGAP1', 'BAD', 'UTRN', 'PPP3CA', 'PPP2R2D', 'CSNK2A1', 'IRX5', 'PXN', 'NAE1', 'WWOX', 'LIF', 'SH3GLB1', 'NOL3', 'KAT2B', 'RYR1', 'RIPK3', 'STAT6', 'CASP7', 'HSPA1B', 'ATP6V0D2', 'TSC2', 'LYN', 'MAPK4', 'SLC25A4', 'CAMK2A', 'PSMC1', 'PBK', 'POU3F4', 'ROCK1', 'APP', 'JAK3', 'TMBIM6', 'TERF2', 'TP73', 'PLAGL1', 'ADAM17', 'SATB1', 'LHX1', 'STMN2', 'FLNA', 'TOMM20', 'PRKCA', 'RELA', 'KRAS', 'DNAJA3', 'CTNNB1', 'NLRP1', 'UBE2I', 'TIMM50', 'HILS1', 'SOX10', 'ELK1', 'CAPNS1', 'DUSP16', 'IL12A', 'DYNLL2', 'WEE1', 'IRF3', 'ERBB2', 'IL15', 'PMAIP1', 'REL', 'RNF31', 'FADD', 'BCL2', 'BCL2', 'SHOC2', 'CALM1', 'PPP2R5D', 'RHEB', 'ATM', 'HOXC13', 'PLK1', 'BFAR', 'CDKN3', 'CPT1A', 'MSTN', 'CLCF1', 'AVEN', 'BCL2L13', 'SMAD2', 'CCNG1', 'PPIF', 'PPP6C', 'TLN1', 'SHH', 'CDKN1A', 'CBLB', 'PTEN', 'CNTF', 'PTPRF', 'HSPA8', 'MATR3', 'PPP1R9B', 'TLX1', 'NAPG', 'CABP1', 'PPP2R5A', 'CCS', 'DMD', 'ATG12', 'TAF1', 'ALK', 'LIPE', 'POU3F2', 'HNRNPD', 'CASP5', 'BCL10', 'STRN3', 'NKX3-2', 'OTP', 'TCP1', 'DLC1', 'SNCB', 'PLCE1', 'RIPK2', 'DYNLL1', 'JUN', 'MYC', 'GRB2', 'BARX1', 'BRD2', 'PECR', 'NOD2', 'GFAP', 'PTK2', 'PDPK1', 'BLM', 'ZEB1', 'BOK', 'BAX', 'CUTA', 'IL12B', 'NR4A1', 'SMARCA4', 'TH', 'ILK', 'TICAM1', 'HSPA9', 'TERF2IP', 'ARRB2', 'BCAP31', 'CTNND1', 'CYCS', 'PPP2CB', 'BARX2', 'PRKCZ', 'ABL1', 'ACTR1A', 'NUMB', 'MAP3K3', 'KCNH2', 'AMBRA1', 'PTK2B', 'CAPNS2', 'MDM4', 'IFI27', 'ATL1', 'BAG4', 'YWHAZ', 'DLX1', 'HUWE1', 'TOMM40', 'AR', 'CCT2', 'PPIA', 'CD74', 'HSP90AA1', 'LCK']"
BRAF,"['ALK', 'BCL2', 'COL1A1', 'FOXO1', 'HIST1H4A', 'HSP90AA1', 'HSP90AB1', 'ITK', 'KIF5B', 'LCK', 'HSPA8', 'RPLP2', 'SKI', 'KRT18', 'FES', 'KALRN', 'TERT', 'CASK', 'SKIL', 'TUBB', 'RRAS', 'RB1', 'ITGB1', 'FYN', 'STK25', 'MDM4', 'CHUK', 'RHOC', 'FGR', 'PIM1', 'MAP3K13', 'FGFR1', 'SRGAP2', 'MET', 'MYCBP2', 'KRAS', 'TRIO', 'PLK4', 'HSPA1B', 'RET', 'RAF1', 'HSPD1', 'MRAS', 'YES1', 'RAP2A', 'PRKD3', 'NRAS', 'HSPA1A', 'PKM', 'LYN', 'ERBB2', 'STK10', 'RIPK2', 'ZNF189', 'HRAS', 'NTRK1', 'PLAT', 'PCNT', 'CCT3', 'AURKB', 'PRKD1', 'HIPK4', 'TAOK2', 'RMDN3', 'RHEB', 'PBK', 'MAP2K3', 'CRTC2', 'RPTOR', 'DIRAS1', 'RPS11', 'EPHA2', 'BARD1', 'DCAF7', 'TGFBR1', 'PKMYT1', 'STK4', 'ZAK', 'MATK', 'MAPK14', 'AKT1', 'XIAP', 'EDC3', 'MAP4K1', 'RHOQ', 'VRK2', 'RPS13', 'RHOA', 'RPS6', 'RPL14', 'GRB10', 'SMARCC1', 'RPS6KB2', 'MAP2K1', 'RPS9', 'CCT8', 'AHCY', 'CASP3', 'EED', 'RPS6KA1', 'RANBP9', 'RAP2B', 'CFL1', 'DENND4A', 'MAP2K5', 'RIT2', 'ABL2', 'TRAF2', 'PPFIBP1', 'NOTCH1', 'RNPS1', 'CNKSR1', 'RPS6KA6', 'PTK6', 'RND3', 'PTPN3', 'MAPK10', 'ACVR1', 'ACVRL1', 'BMPR2', 'RLF', 'MAP3K7', 'KIF23', 'CDK3', 'KLC2', 'PEBP1', 'RPS27', 'TNFAIP3', 'TESK1', 'YWHAB', 'MAP3K10', 'SFN', 'HSD17B3', 'BAG1', 'LIMK1', 'RIPK1', 'PEA15', 'MAP3K9', 'TPD52L1', 'PRKCQ', 'RPL4', 'RPS6KB1', 'MARK3', 'MAP2K6', 'CBL', 'EEF1A2', 'DNAJA1', 'MDM2', 'PIK3CG', 'MAPK3', 'RPS23', 'DCC', 'RIN1', 'RPS27A', 'NSD2', 'SOS1', 'EPHA7', 'BTRC', 'RPL13A', 'SAMD4B', 'ADAM22', 'BRAP', 'RAP1A', 'FBXW7', 'RHEBL1', 'IRS1', 'MAP3K3', 'PDGFRA', 'TXK', 'RPL3', 'STK17A', 'RPL10', 'TNK2', 'TERF1', 'MARK2', 'YWHAZ', 'DAPK1', 'PAK1', 'ROR2', 'COPS5', 'SRPK1', 'NEDD4L', 'TSC2', 'YWHAG', 'VDAC3', 'FOXO3', 'TUBA1A', 'YAP1', 'DIRAS2', 'MERTK', 'PRLR', 'NCKAP1', 'MAPK15', 'HIPK2', 'CSNK1A1', 'CDKN1B', 'RPS14', 'CALM1', 'BAIAP2', 'PAK5', 'ZNF510', 'GEM', 'VRK3', 'MYLK2', 'NTRK3', 'PRKCE', 'SLA', 'PTK2B', 'ATXN1', 'IRAK1', 'SRMS', 'RASSF8', 'ROR1', 'PIK3R1', 'PI4KB', 'NKX2-1', 'BARHL1', 'HSPA9', 'RUVBL2', 'PRKACA', 'DGKD', 'AXL', 'FGFR2', 'HIPK3', 'PRKD2', 'CKS1B', 'AKT3', 'CDK18', 'PAQR3', 'YWHAH', 'MARS', 'TSSK1B', 'STK3', 'MTOR', 'RPL30', 'PTK2', 'GRB14', 'BMX', 'RAB38', 'MAP2K2', 'TRAF3', 'MAPK8IP3', 'CENPJ', 'ARHGEF2', 'BMPR1A', 'OBSCN', 'ACTG1', 'TSC1', 'APPL1', 'SCUBE3', 'CAMK2A', 'CDK5', 'RPL35', 'MXD1', 'TUBA3C', 'MLST8', 'DYRK1A', 'FLNA', 'FRMD6', 'MYO3B', 'GSK3A', 'AKAP13', 'RPS27L', 'RABEP1', 'BCAR1', 'KLC3', 'RASA1', 'MAP4K5', 'RPS6KA3', 'MAPK8', 'PAK2', 'PKN2', 'EPHA1', 'WNK1', 'CANX', 'MAPK4', 'TJP2', 'RPS8', 'PHB', 'DISC1', 'NCL', 'ERBB4', 'RPL24', 'MST1R', 'LATS2', 'GATA6', 'RERG', 'PRKCA', 'CAMKK1', 'RACGAP1', 'PEBP4', 'PKN1', 'HDAC7', 'CDH2', 'H2AFX', 'SEPT11', 'MICALL1', 'PLK1', 'TIAM1', 'CAV1', 'PRKCI', 'RBL2', 'RASSF5', 'EPHB3', 'PRKAB1', 'SRSF3', 'TIMM50', 'BIRC2', 'TEC', 'FER', 'DUSP6', 'AKT1S1', 'ERAS', 'NUAK2', 'TOMM20', 'RGS3', 'CRK', 'AFDN', 'RYK', 'BRAF', 'BRAF', 'PRKAA2', 'CDC25B', 'LSR', 'PIK3R4', 'IQGAP1', 'ERBB3', 'SOS2', 'PTEN', 'VAV3', 'POMK', 'NEDD4', 'YWHAE', 'JAK2', 'ILK', 'BMPER', 'PPP2R1A', 'CDC25A', 'CCDC88A', 'MLKL', 'CDK2', 'FLT1', 'CSNK2A1', 'HSPB6', 'PARD6B', 'TAOK3', 'CAD', 'RPL19', 'RPL18', 'MAPKAPK3', 'PLK2', 'CAMK2D', 'PIK3CB', 'MAP3K14', 'CDK17', 'BAG5', 'NEK6', 'RAP1B', 'MAP4K3', 'RAPGEF2', 'BAD', 'PIM2', 'BTK', 'CLK3', 'RABGEF1', 'PTCH1', 'FOXO4', 'RPS6KA2', 'TRIB2', 'VDAC2', 'ROCK1', 'SH3RF1', 'MPRIP', 'JAK1', 'RCAN1', 'STK11', 'TTK', 'EEF1A1', 'NOLC1', 'SQSTM1', 'RPL7', 'MAP3K15', 'LARP1', 'RIT1', 'CDK14', 'CDC25C', 'ACVR2B', 'FKBP8', 'MAPK1', 'ERBIN', 'CSNK1D', 'KSR2', 'SRRM2', 'YWHAQ', 'KPNA2', 'FLT4', 'RALGDS', 'MAP3K5', 'CDK7', 'PTPRN', 'CSK', 'STRADB', 'MAP4K2', 'PRKAA1', 'CCT5', 'ZAP70', 'CDC37', 'RPS4X', 'RRAS2', 'ING1', 'RASD1', 'CCND2', 'MAPK7', 'ELK1', 'TUBB3', 'ARRB1', 'KIAA0930', 'GSK3B', 'WEE1', 'HDAC4', 'RPL13', 'PPP2CA', 'RPS16', 'PLD1', 'PRKAG1', 'SYK', 'KSR1', 'FKBP1A', 'ACVR1C', 'PARD6G', 'MAP3K8', 'GRB2', 'MAPK8IP1', 'SH3BP4', 'RAP1GAP', 'TTN', 'MAPKAPK2', 'RALGPS2', 'NCKIPSD', 'MAP2K4', 'MAP3K12', 'DUSP1', 'RPL35A', 'CRKL', 'DGKH', 'DYRK2', 'PRKCD', 'CLK2', 'MAP3K11', 'PRKCZ', 'IRS2', 'CTSV', 'TEK', 'PARD3', 'ACVR1B', 'TRIB1', 'ACIN1', 'DDR1', 'GAB2', 'UBA52', 'CCNA2', 'CDK16', 'AGTR1', 'MAPK6', 'MAP3K19', 'EPB41L3', 'FGFR3', 'AKT2', 'DLX1', 'PIK3C3', 'MAP3K2', 'NRBP1', 'ITSN1', 'TRA2B', 'PRPF4B', 'DNAJA3', 'ARRB2', 'RAI14', 'MAP3K4', 'CREB1', 'MAP3K1', 'NEK2', 'RPL10A', 'SRSF10', 'UBE2I', 'MARK4', 'USP8', 'TRIB3', 'TNIK', 'CDC5L', 'OSBPL3', 'SHOC2', 'TNK1', 'PIK3CA', 'RASSF2', 'PTPRF', 'IGF1R', 'EGFR', 'IKBKB', 'TUBB4A', 'ABL1', 'MITF', 'RALA', 'TRIM24', 'DFFA', 'PFKFB2', 'AXIN1', 'CHEK1', '-', 'ARAF', 'MAPT', 'UBC', 'MUSK', 'INSR', 'C1S', 'GLUD1', 'PRKAR2A', 'MAP2K7', 'PAK3', 'AURKA', 'VIM', 'MAP3K6', 'TP53', 'CFLAR', 'KIT', 'PIK3CD', 'PIK3R2', 'PAK4', 'MYC', 'TP73', 'UBB', 'PDPK1', 'SOCS3', 'SNRNP200', 'PRKCB', 'LATS1', 'PHLPP1', 'SORBS2', 'SORBS3', 'EPB41L2', 'BAG2', 'SGK1', 'SRC', 'IRAK2', 'HSPA5', 'KCNK3', 'FBP1', 'BUB1B']"
NCOA2,"['AHRR', 'FOXO1', 'HIST1H4A', 'HMGA1', 'HSP90AA1', 'KIF5B', 'CCND3', 'NR3C1', 'SIM1', 'TRIM16', 'TAF4', 'ARID1A', 'STAT5A', 'REL', 'RNF4', 'ZBTB16', 'HBP1', 'CEBPB', 'NRIP1', 'IGF1', 'BRCA1', 'MAPK1', 'STAT6', 'JUN', 'HDAC1', 'TDG', 'ACTN2', 'PPARD', 'STAT1', 'KMT2D', 'ESRRB', 'AHR', 'IFI16', 'CARM1', 'SREBF1', 'EZH2', 'SRCAP', 'HIF3A', 'SMARCD3', 'TAF9', 'CHUK', 'SRA1', 'GIT1', 'NCOA3', 'SMARCE1', 'RUVBL2', 'NFE2L2', 'ESR2', 'CREBBP', 'ANKRD11', 'PLAGL1', 'RANBP9', 'NELFB', 'RNF14', 'COPS2', 'DNTTIP2', 'NSD1', 'IKBKG', 'TCTN2', 'SMARCC1', 'NCOR2', 'RXRA', 'EPAS1', 'PELP1', 'EID1', 'NR1H4', 'NFE2', 'RBM14', 'RUVBL1', 'PIAS2', 'RB1', 'KMT2A', 'NKX2-1', 'TCF3', 'TBK1', 'THRAP3', 'KAT2A', 'HSPA2', 'NR2E1', 'PHB2', 'PIAS3', 'TRIP4', 'TRRAP', 'NCOA7', 'NR2F6', 'RPS6KA1', 'ZNF423', 'UBE3A', 'RNF6', 'GCM1', 'DDX24', 'HDAC5', 'PGR', 'PML', 'EP300', 'BAZ1B', 'FOXJ2', 'TMEM216', 'MED14', 'KAT6B', 'USF2', 'KAT2B', 'HDAC2', 'EGLN3', 'PRMT1', 'NCOA2', 'NCOA2', 'KIF5C', 'ATAD2', 'MED23', 'MED25', 'DDX17', 'MED1', 'CDX2', 'SMAD1', 'NR2C2', 'CC2D1A', 'BRD8', 'ARNT2', 'SMAD4', 'HIF1A', 'PPARGC1A', 'NR2E3', 'NPAS2', 'NR4A3', 'SUMO1', 'NCOA1', 'TAF6L', 'CALM1', 'GTF2H1', 'HIST3H3', 'BRD7', 'DAXX', 'MAPK14', 'NR1I3', 'KAT5', 'HDAC9', 'EHMT2', 'PIAS1', 'GRIP1', 'NCOA6', 'PSMC5', 'MAPK8', 'ESR1', 'MBD3', 'HNRNPU', 'ZMYND11', 'NCOA4', 'MAGEA10', 'AIRE', 'NR1H3', 'BRCA2', 'CTBP1', 'SMAD3', 'PPFIA1', 'MAGEA11', 'CDK4', 'MAP3K7', 'NR1H2', 'CREB1', 'TADA2A', 'NR4A1', 'YWHAH', 'STAT2', 'TEAD2', 'FKBP4', 'UBE2D1', 'CTNNB1', 'AIP', 'STAT5B', 'TAF13', 'POU2F1', 'PSME3', 'NR3C2', 'GTF2A2', 'NR0B1', 'DDX10', 'SP1', 'DLX5', 'TRIM24', 'PPARA', 'IKBKB', 'AKT1', 'MEF2C', 'SNW1', 'PRMT2', 'RARG', 'NR2F1', 'CDKN1A', 'NR5A1', 'PPARG', 'PSME1', 'NFKB1', 'PIK3R1', 'NR1D1', 'PSMB9', 'E2F1', 'ATR', 'PTPRJ', 'UBR5', 'THRB', 'TOP1', 'RHOA', 'NR1I2', 'EDF1', 'TGFB1I1', 'NR0B2', 'TMF1', 'UBE2I', 'THRA', 'FOS', 'DDX5', 'PTGES3', 'ETS1', 'ARNTL', 'HDAC3', 'JUNB', 'TP73', 'IRF3', 'MYC', 'USO1', 'AR', 'TP53', 'STAT3', 'NCOR1', 'CCNE1', 'TP53BP1', 'GTF2B', 'CLOCK', 'MAPK7', 'NR2F2', 'ERC2', 'PPFIA4', 'MDM2', 'RELB', 'MYOD1', 'HNF1A', 'TBP', 'RARA', 'RELA', 'CAD', 'NR2C1', 'HNF4A', 'ETV1', 'ESRRA', 'SRF', 'SIM2', 'KIF5A', 'VDR', 'SRC', 'ATF2', 'RNF8', 'JUND', 'FHL2', 'ARNT', 'MED24', 'FLT1', 'RPS6KA3', 'SMARCA4', 'SMARCA2', 'DAP3', 'CCNT1']"
